16.11.2016 22:09:45	141	31	156	328	297	94	578	141	140	516	140	282	78	156	125	1000	141	109	188	968	110	218	485	94	140	485	359	109	94	125	875	141	109	31	453	94	250	328	235	672	234	266	94	109	109	94	156	63	78	94	78	78	62	110	78	109	94	109	94	78	125	78	63	78	63	62	125	94	78	78	94	78	94	94	78	78	94	63	125	125	78	109	109	78	62	269.256	
16.11.2016 22:10:14	219	625	172	281	203	47	297	265	391	313	203	187	156	297	375	407	171	219	313	422	140	313	125	297	187	547	453	156	110	234	453	172	141	187	563	172	328	250	375	359	172	219	94	94	94	78	94	78	109	109	94	94	93	78	78	94	94	63	78	79	78	78	78	94	203	156	109	78	94	78	188	140	78	94	94	78	78	78	109	140	93	93	109	94	78	269.628	
16.11.2016 22:11:12	219	172	172	375	109	63	265	141	359	360	140	235	109	281	172	453	203	782	203	953	141	484	281	203	453	360	281	141	78	297	390	188	140	157	453	109	313	172	390	235	203	187	94	94	78	78	78	110	93	94	78	63	78	110	93	125	94	78	94	94	93	62	62	78	94	94	78	79	62	94	172	140	78	94	94	79	78	94	110	78	93	78	93	78	78	267.442	
16.11.2016 22:12:15	313	328	203	360	312	250	234	360	265	344	313	265	282	390	328	328	266	297	281	985	281	344	328	422	265	344	328	328	406	360	328	266	406	265	360	219	359	281	360	500	343	438	94	109	94	110	93	109	109	125	94	110	94	109	94	93	94	110	94	94	94	94	109	109	93	93	78	110	78	94	78	79	109	94	109	78	110	78	93	94	94	125	93	78	94	333.233	
16.11.2016 22:35:45	140	79	93	344	172	125	203	172	125	656	156	141	109	141	78	672	156	94	125	672	125	172	422	312	110	625	312	78	110	93	563	140	79	46	485	62	219	266	62	453	110	203	78	63	109	78	109	62	94	125	78	109	78	94	78	125	78	94	125	78	141	94	62	94	78	78	110	93	62	94	110	93	125	94	79	109	94	62	110	141	78	110	94	78	78	222.744	
16.11.2016 22:37:15	188	125	187	953	188	47	515	157	562	610	328	187	156	360	203	859	188	609	485	531	156	453	94	250	203	500	563	171	79	281	422	203	125	156	1172	109	453	297	703	454	203	437	94	94	78	78	94	94	109	94	93	94	125	125	94	94	94	94	94	94	125	93	62	94	156	125	109	63	94	78	188	171	94	93	78	78	78	78	125	110	94	63	62	78	110	349.581	
16.11.2016 22:38:13	172	94	266	578	203	78	453	141	156	922	219	156	125	250	172	750	234	719	172	922	156	391	93	266	203	719	406	156	94	234	704	171	157	172	546	110	328	219	328	656	172	312	79	94	78	78	78	94	78	78	78	78	78	125	94	78	78	94	78	78	62	78	93	94	156	141	62	94	94	78	172	141	79	93	79	78	93	94	109	141	93	78	94	94	94	313.233	
16.11.2016 22:38:33	172	94	141	359	125	31	219	187	204	671	125	157	125	203	140	719	172	266	109	672	141	375	93	282	125	453	359	78	141	187	594	156	125	110	437	125	453	110	218	344	141	265	94	94	78	62	78	78	94	94	94	78	94	79	78	93	78	79	78	94	62	78	78	78	171	157	78	78	93	63	203	109	63	94	94	78	78	78	94	63	93	79	78	94	79	239.116	
16.11.2016 22:40:59	344	265	360	265	297	297	235	265	250	297	250	328	281	407	281	312	266	250	281	657	281	312	297	422	328	375	328	313	265	266	297	328	281	313	344	234	375	375	344	406	328	328	78	94	79	94	94	78	94	109	94	94	125	109	78	94	93	141	79	94	94	94	93	94	94	94	94	94	94	78	125	110	109	94	109	78	78	93	109	109	94	78	94	78	63	311.419	
17.11.2016 0:16:39	172	78	125	407	187	141	265	250	188	1250	156	234	125	141	109	610	187	125	141	703	125	188	171	110	94	593	297	141	78	94	593	157	15	94	391	140	172	235	62	391	234	219	110	94	125	94	140	63	78	141	63	109	78	109	79	110	63	110	125	78	110	78	78	94	78	94	156	109	63	94	94	109	109	79	78	110	94	62	94	141	78	94	109	78	78	238.744	
17.11.2016 0:27:57	140	94	125	344	172	125	109	94	109	656	328	188	78	156	110	625	156	109	125	1016	125	156	250	110	140	703	297	78	110	93	532	172	0	156	500	94	187	234	110	469	109	203	109	141	141	94	140	78	62	125	78	109	78	110	62	141	110	109	125	78	125	94	47	78	78	78	140	94	78	78	110	93	110	109	62	125	109	78	78	94	125	125	93	78	78	227.093	
17.11.2016 0:30:02	187	47	94	484	141	125	94	109	125	906	141	125	125	109	125	813	140	94	156	688	94	187	250	141	62	500	281	125	110	219	531	156	78	63	562	125	172	156	94	938	62	203	125	94	109	109	156	78	62	109	78	109	63	109	78	125	78	110	109	63	141	78	62	93	109	109	125	110	63	110	125	109	109	94	94	110	93	63	78	125	94	109	78	78	78	232.907	
17.11.2016 0:32:36	157	62	94	469	156	109	94	625	156	1078	719	141	109	141	125	844	140	125	110	640	125	172	203	156	110	437	282	125	78	109	578	141	62	63	531	125	203	172	78	391	125	203	110	93	110	109	109	62	94	141	109	110	63	110	78	110	94	109	109	78	110	78	63	78	109	94	110	78	94	93	93	93	109	78	78	125	78	63	109	125	94	110	94	78	94	247.837	
17.11.2016 0:51:37	156	47	141	359	172	125	94	125	140	578	172	219	109	157	109	734	141	125	125	1281	125	203	219	125	250	516	297	125	78	125	437	172	63	78	437	94	219	250	78	359	235	265	94	78	125	62	125	78	78	125	78	94	78	141	94	110	78	125	110	78	125	94	63	94	78	47	125	109	78	93	78	93	125	110	78	125	93	78	94	109	93	125	110	78	78	231.093	
17.11.2016 0:52:57	125	110	140	282	265	188	203	156	188	468	313	94	203	172	156	734	141	156	141	484	219	219	125	156	109	282	156	219	125	109	234	188	125	62	907	406	281	219	140	532	203	328	141	125	187	157	172	110	140	141	125	125	172	125	172	125	125	125	110	125	172	109	125	94	109	187	141	125	140	172	187	156	125	157	125	140	125	125	156	188	109	141	172	140	125	236.93	
17.11.2016 0:53:26	140	78	141	281	297	125	266	172	125	843	172	235	140	141	94	828	203	172	109	656	125	204	218	125	94	547	359	110	125	62	531	157	78	31	281	188	219	421	125	329	203	218	93	94	125	125	157	78	78	109	93	109	79	110	93	125	78	140	125	125	125	63	79	94	78	78	125	94	78	94	93	78	110	79	78	109	94	63	109	109	94	110	109	78	79	233.651	
17.11.2016 0:54:52	125	125	172	422	187	172	141	140	156	485	359	188	125	281	172	375	140	141	188	328	187	203	141	172	94	390	110	234	94	156	234	203	110	109	641	297	297	218	125	282	109	172	109	140	203	125	171	94	109	125	125	125	140	125	125	140	109	94	109	110	188	125	109	63	125	219	125	125	94	109	125	156	109	125	94	140	141	109	156	171	78	110	93	109	140	212.558	
17.11.2016 0:57:39	156	78	63	375	156	125	94	109	125	532	375	140	125	141	78	562	391	125	78	688	140	219	203	125	94	437	266	109	79	125	234	203	94	125	703	375	203	250	63	359	156	250	109	94	94	109	125	78	78	109	125	125	62	125	78	110	78	94	125	78	109	110	78	94	78	78	110	78	79	94	94	125	109	109	78	78	78	62	94	94	94	93	94	78	78	218.744	
17.11.2016 0:57:57	156	62	63	765	94	141	109	110	125	578	78	125	140	110	78	875	141	109	141	734	109	188	172	125	78	359	266	140	79	109	547	156	94	62	735	125	828	250	94	296	204	250	93	94	125	94	110	94	78	110	78	93	62	125	94	110	62	94	125	62	156	78	62	94	94	93	125	94	63	94	94	93	109	94	94	125	94	62	125	94	109	109	125	78	78	234.372	
17.11.2016 0:59:07	187	78	156	297	203	204	125	171	125	579	468	141	172	187	110	781	125	203	188	515	188	234	141	156	78	250	109	219	63	140	157	265	94	109	485	250	265	172	141	234	235	250	140	125	172	110	157	110	109	140	125	110	109	125	141	125	125	125	94	141	156	93	94	93	94	203	125	109	141	141	156	187	78	140	141	156	94	140	140	172	141	125	172	140	93	217.279	
17.11.2016 1:01:23	172	63	62	406	157	140	63	125	109	734	110	156	141	125	93	594	156	125	125	750	125	204	203	375	125	547	1171	63	172	453	469	172	93	110	625	125	187	328	94	328	203	250	94	78	109	94	110	78	63	125	93	156	63	94	78	125	62	94	125	63	141	79	79	79	125	93	109	78	78	79	109	47	94	109	109	125	93	78	78	110	110	109	110	63	63	253.279	
17.11.2016 1:02:33	141	203	78	500	172	187	141	188	125	578	281	109	141	172	94	265	125	141	140	329	187	250	172	125	94	437	1078	235	140	110	250	172	125	62	469	203	250	203	94	203	141	390	125	125	109	94	109	94	125	141	125	109	109	94	141	94	140	93	110	141	172	125	109	78	109	141	141	140	94	141	172	157	109	125	125	125	125	140	125	172	109	156	156	140	141	224.209	
17.11.2016 1:04:42	172	203	234	391	547	141	218	453	219	578	219	547	344	453	187	375	563	344	328	1156	250	422	312	391	328	625	422	266	156	359	672	172	250	328	563	390	156	610	281	391	484	344	94	94	94	63	78	78	78	78	79	63	78	94	62	78	78	78	78	78	78	62	78	94	47	63	62	63	78	94	78	94	63	78	94	78	78	78	78	79	78	78	78	78	94	370.651	
17.11.2016 15:58:55	141	78	62	188	125	141	125	62	141	422	140	156	125	141	94	562	157	109	141	578	109	188	203	156	125	359	250	125	78	94	250	188	62	47	297	94	172	187	63	296	204	203	94	94	94	94	125	78	62	78	78	93	78	94	79	94	63	109	110	78	109	93	62	94	93	93	78	62	63	63	78	79	78	110	62	78	94	62	78	156	94	125	94	62	78	174.791	
17.11.2016 15:59:28	156	47	110	296	188	109	125	78	157	484	125	109	125	110	109	438	172	93	141	609	110	187	188	125	125	437	266	125	78	94	437	141	62	78	375	125	188	891	140	563	140	203	94	63	78	93	110	62	78	78	63	109	63	94	79	94	94	110	109	62	125	78	63	93	78	78	78	78	63	78	78	109	93	94	78	78	94	79	63	94	109	110	62	63	79	207.86	
17.11.2016 16:07:25	157	46	110	297	156	125	62	125	125	454	140	141	140	141	94	562	141	109	203	594	125	188	187	156	110	406	266	140	94	78	235	171	110	47	578	125	203	187	141	219	312	125	94	78	79	94	78	78	62	94	79	94	93	78	78	94	47	109	78	78	125	94	63	94	93	125	94	62	78	93	78	109	110	109	94	47	78	62	94	78	63	94	94	63	63	190.419	
17.11.2016 16:12:13	156	63	140	297	188	109	109	110	109	438	156	125	140	110	109	375	172	78	125	578	125	203	204	125	125	484	250	109	94	78	235	187	78	63	343	110	172	187	94	250	250	250	78	94	93	94	109	62	78	94	62	109	78	94	78	94	94	110	94	78	110	94	63	94	79	78	93	78	62	78	78	94	110	125	94	78	78	63	78	109	94	94	78	62	78	180.953	
17.11.2016 18:25:42	172	125	93	453	282	140	110	109	156	407	140	297	125	156	157	703	281	94	140	500	125	188	219	140	156	407	297	109	109	125	453	172	32	109	516	140	188	281	156	453	219	281	109	93	109	63	141	78	78	109	63	110	62	125	63	125	78	109	140	78	109	63	78	94	94	78	110	79	62	78	78	94	110	94	63	109	78	62	94	140	94	94	94	63	78	223.093	
17.11.2016 18:26:13	171	110	94	375	203	156	172	140	219	547	109	266	109	235	172	703	265	172	141	500	141	218	219	156	188	625	281	125	156	125	422	188	125	62	500	141	250	297	172	500	156	281	109	94	109	78	140	62	78	109	63	94	47	94	78	110	78	93	109	63	110	94	78	78	78	78	110	62	62	63	94	94	78	110	93	109	94	47	125	109	93	109	93	62	78	238.721	
17.11.2016 18:26:51	141	109	125	406	282	140	110	140	156	532	250	250	109	203	188	656	281	235	125	718	141	156	203	188	187	500	328	110	125	234	578	172	78	157	562	188	250	265	172	344	187	266	94	93	94	109	141	78	94	125	63	94	78	125	78	125	94	109	109	78	171	93	78	78	78	94	109	78	63	79	78	94	125	94	94	94	109	63	125	156	78	109	109	63	62	246.721	
17.11.2016 18:28:54	141	109	141	172	172	203	125	234	78	219	406	203	250	266	156	469	109	94	203	188	219	234	156	156	94	219	109	235	125	172	234	203	109	110	594	140	422	453	281	422	157	375	110	141	172	109	125	93	140	140	110	110	94	125	157	125	141	78	78	125	188	94	125	93	109	156	141	110	141	141	187	172	109	141	109	172	109	125	110	109	219	94	157	140	140	216.209	
17.11.2016 18:53:51	172	62	172	297	172	141	93	110	125	734	125	234	110	156	141	593	188	94	93	547	125	188	219	93	141	391	265	94	109	125	203	141	109	94	547	125	250	234	141	141	281	234	94	94	125	78	109	78	78	110	78	93	63	125	63	94	78	93	110	62	93	94	63	78	78	93	125	94	62	78	78	94	78	94	109	110	78	63	109	109	79	94	125	62	63	201.674	
18.11.2016 14:07:51	328	360	390	422	313	281	328	422	297	312	375	391	422	453	375	344	312	313	265	766	297	344	312	328	313	375	281	375	281	313	406	297	312	329	296	297	344	328	344	594	328	297	94	110	78	94	78	94	94	110	78	109	94	94	94	94	94	109	78	94	78	94	109	94	93	110	94	94	78	94	94	94	94	94	78	79	93	94	94	94	94	78	93	78	78	347.395	
20.04.2017 1:23:10	141	94	47	765	110	62	625	94	109	516	94	343	110	156	125	703	203	141	125	734	141	187	282	171	110	453	391	93	125	94	250	141	78	62	578	125	235	219	125	375	171	125	78	94	78	109	110	109	125	63	94	110	78	109	63	109	62	109	109	78	109	78	94	109	94	93	110	78	94	93	78	78	94	94	93	78	78	79	125	140	93	93	125	79	125	231.465	
20.04.2017 1:23:23	172	62	78	641	187	78	235	109	110	734	94	218	157	172	125	218	203	125	125	1032	172	187	438	93	110	531	406	172	109	110	265	172	78	32	218	141	250	438	125	328	187	203	109	93	78	94	78	141	125	94	78	109	78	93	79	109	78	93	94	94	94	79	93	62	94	78	110	78	62	78	78	110	94	94	78	94	78	94	94	156	78	109	140	78	110	226.744	
20.04.2017 1:23:40	140	63	125	328	312	141	203	219	125	609	141	172	140	157	109	609	219	94	78	469	125	187	188	109	110	562	438	125	93	125	328	157	78	31	609	110	219	203	125	531	297	94	78	94	78	94	94	188	125	110	78	94	78	94	78	94	78	109	110	63	109	78	62	78	94	78	110	78	78	93	78	78	94	63	78	78	109	79	94	109	93	140	94	78	78	218.023	
20.04.2017 1:23:55	188	47	62	516	172	78	140	110	125	859	125	219	172	172	109	594	203	125	78	1047	140	172	250	110	78	562	594	141	78	140	297	157	93	47	563	125	218	282	187	360	125	125	110	78	78	109	109	125	125	110	156	93	63	94	78	78	78	94	125	62	94	94	62	63	78	78	78	78	78	94	62	78	125	78	93	94	94	62	109	172	78	94	93	62	125	235.116	
20.04.2017 1:24:19	140	94	109	610	172	78	156	109	125	547	94	234	172	157	187	625	172	125	94	390	141	172	187	110	109	578	375	110	125	125	281	172	62	63	484	109	204	250	125	312	156	188	78	94	94	94	78	125	94	109	125	94	63	94	94	78	93	109	94	62	109	93	78	62	109	94	109	94	78	78	93	78	125	109	93	94	93	63	110	156	78	140	125	78	109	207.837	
20.04.2017 1:24:46	156	63	94	250	156	94	140	94	109	563	94	203	125	156	109	610	203	140	63	516	125	171	188	141	78	547	390	172	78	125	235	140	78	63	515	219	266	203	125	359	141	219	78	78	78	93	125	156	109	94	94	110	62	109	78	109	62	94	140	78	110	78	78	78	94	78	93	62	78	94	63	78	94	78	78	78	94	79	110	156	94	94	110	62	78	199.86	
20.04.2017 1:25:23	156	78	63	281	125	94	219	109	125	703	109	250	125	157	125	750	109	141	93	891	141	187	406	94	110	593	282	78	109	125	219	172	93	47	469	141	297	156	109	219	234	219	94	78	78	94	109	141	156	125	78	94	78	110	79	110	78	109	93	78	109	63	63	93	78	79	110	78	78	93	93	94	125	125	109	79	94	63	125	125	125	141	141	78	78	215.837	
20.04.2017 1:30:50	141	109	47	578	109	63	172	94	109	516	171	235	109	141	125	656	188	109	62	454	125	187	188	109	78	484	313	125	94	140	141	156	94	47	515	157	203	187	110	218	250	141	94	93	78	94	125	110	109	109	78	109	78	141	62	125	94	125	125	62	109	79	78	93	94	93	94	94	79	78	94	109	63	109	94	78	78	79	93	125	78	109	125	63	125	194.767	
20.04.2017 1:31:07	157	15	125	360	234	78	141	94	109	547	125	125	156	109	94	547	203	125	63	343	125	172	250	157	93	532	406	109	94	109	282	156	62	47	297	141	328	172	125	297	281	94	94	93	110	110	109	125	141	109	125	109	78	94	78	125	63	110	125	78	94	93	79	94	94	110	109	94	62	78	78	78	94	78	78	78	94	78	125	109	78	93	125	78	109	190.419	
20.04.2017 1:31:21	188	78	94	265	141	94	203	156	141	547	109	125	141	109	94	1812	141	125	62	1000	141	203	219	125	141	406	359	110	93	94	172	156	94	47	187	157	234	219	109	391	125	140	94	94	109	94	110	125	109	141	172	94	78	94	78	125	63	109	94	78	109	94	94	94	94	78	94	78	78	78	78	110	78	109	94	62	78	78	109	141	78	78	109	62	110	224.581	
20.04.2017 1:31:38	157	46	94	250	156	79	140	78	110	484	78	110	156	78	94	547	187	109	79	421	125	188	250	125	94	797	296	94	94	109	188	172	78	31	422	94	234	266	140	375	125	141	78	78	94	78	125	110	109	110	94	109	63	94	78	109	78	109	140	63	125	93	79	94	94	94	125	109	62	79	78	94	110	109	93	78	94	62	109	141	93	110	94	63	125	186.419	
20.04.2017 1:31:49	172	47	93	188	141	78	156	94	125	500	109	94	140	125	94	547	203	110	46	375	141	156	219	125	78	453	407	125	78	109	172	172	94	31	484	78	235	297	109	375	141	156	94	78	93	94	94	125	156	109	93	93	78	78	78	110	63	110	125	63	93	94	79	94	110	78	109	78	78	78	78	78	94	109	94	62	94	63	110	140	78	109	109	62	109	180.953	
20.04.2017 1:32:00	141	109	31	454	109	78	156	94	125	516	78	125	125	125	109	438	187	110	78	1078	125	203	250	125	78	594	297	93	110	94	187	172	78	47	500	78	234	344	110	328	140	203	110	109	78	125	156	109	141	125	94	109	62	109	62	125	78	94	109	63	93	78	62	94	78	78	109	94	78	93	94	94	93	109	94	63	94	62	109	94	63	93	125	63	110	203.86	
20.04.2017 1:37:45	141	109	32	875	140	94	234	141	125	672	125	297	109	156	125	625	219	78	94	234	141	203	219	125	94	765	406	94	141	94	218	157	78	47	546	110	234	281	110	281	250	266	78	109	94	125	109	125	109	110	94	109	78	109	78	125	78	110	110	78	110	94	78	94	94	78	109	78	78	79	78	94	93	110	93	93	93	79	94	141	79	125	125	78	62	222.023	
20.04.2017 1:38:34	156	141	62	281	157	78	109	94	125	437	110	125	140	94	94	625	375	125	125	422	156	203	328	172	94	484	375	125	94	125	219	156	78	78	672	141	328	234	172	860	109	141	94	109	93	94	125	109	109	110	141	125	63	78	78	125	78	109	125	62	109	78	94	94	63	94	78	94	63	94	110	109	109	109	94	94	78	63	109	109	110	94	78	78	109	216.93	
20.04.2017 1:39:15	172	94	94	1562	172	63	172	78	156	578	141	109	141	109	94	469	140	141	109	250	110	203	297	140	78	688	390	79	140	125	938	172	93	47	641	140	204	265	156	454	109	266	94	94	78	94	94	110	125	109	93	109	78	78	78	125	109	109	109	78	109	94	47	109	140	93	94	110	78	94	109	94	94	93	93	78	110	78	79	125	78	94	93	94	78	247.837	
20.04.2017 1:39:52	156	78	62	313	344	78	156	78	125	891	109	156	141	125	141	640	172	141	47	718	125	172	235	125	93	422	328	125	110	172	218	172	63	47	422	46	204	187	125	422	156	235	109	94	94	63	94	125	140	94	94	78	78	94	63	94	109	109	125	78	94	109	63	79	110	93	109	79	63	94	79	94	109	94	78	78	78	62	79	140	94	94	109	78	78	208.209	
20.04.2017 1:40:19	157	62	78	1344	406	344	359	282	765	1453	500	125	141	109	110	859	109	94	78	610	125	172	171	63	125	812	594	766	234	391	875	453	297	187	641	531	844	500	859	703	579	640	94	93	94	125	141	94	109	141	93	94	94	110	78	125	78	125	78	63	125	94	78	93	109	79	125	94	125	94	109	94	140	78	94	125	94	78	156	203	141	125	188	109	78	433.14	
20.04.2017 1:43:43	156	47	78	203	125	78	109	110	109	703	125	157	187	172	78	297	141	140	94	281	156	172	188	125	78	187	485	531	94	125	750	156	94	234	735	218	516	344	140	313	140	235	78	78	93	109	125	125	109	94	94	110	94	110	140	109	94	109	94	78	94	94	78	79	110	125	94	78	110	94	94	94	94	78	78	94	78	78	94	94	78	94	109	79	62	220.186	
20.04.2017 1:43:55	172	78	109	219	109	94	110	125	109	531	110	156	140	141	109	641	188	140	94	375	156	172	203	141	62	391	312	110	109	110	203	156	62	32	203	187	266	484	188	500	109	235	94	94	109	78	125	141	125	125	78	109	78	109	78	110	78	110	109	78	94	78	78	63	94	94	109	94	78	79	78	94	93	78	78	94	93	94	110	109	63	94	94	94	78	191.14	
20.04.2017 1:44:07	156	79	93	203	157	78	78	141	125	640	110	156	140	157	78	469	156	140	94	625	141	172	187	125	63	562	313	125	109	125	297	156	63	78	578	141	218	282	187	281	172	250	94	94	78	78	125	109	94	78	78	109	78	78	78	110	78	109	109	78	94	94	78	94	93	94	94	93	78	93	93	78	109	78	78	93	78	78	109	125	78	94	110	78	63	199.14	
20.04.2017 1:44:25	156	63	78	531	94	47	93	141	125	625	94	140	125	157	47	531	219	140	500	1078	157	203	203	140	63	406	313	109	94	140	250	172	63	62	500	94	188	171	125	469	235	218	78	78	78	78	94	78	78	94	63	109	63	94	79	110	78	125	78	78	63	63	94	93	109	94	94	78	78	78	63	78	110	94	78	62	94	47	78	109	94	110	94	78	78	219.465	
20.04.2017 1:44:41	156	94	78	422	296	94	188	109	188	546	125	141	172	141	93	500	188	140	110	844	125	265	250	125	94	453	328	125	94	219	234	188	78	93	594	172	719	265	204	390	219	266	93	78	78	93	109	141	141	93	78	93	79	110	94	125	93	141	125	78	79	94	78	93	78	78	94	94	78	78	63	94	93	94	78	78	94	78	94	109	94	93	110	78	93	237.628	
06.06.2017 21:40:34	172	156	125	765	204	93	578	125	219	735	171	329	109	187	219	703	282	250	109	891	140	188	531	219	156	453	375	125	94	125	297	172	109	109	578	125	329	250	140	500	235	187	93	109	94	94	94	125	125	47	79	125	78	94	62	109	79	110	110	78	93	94	78	63	78	94	93	78	78	78	78	94	109	78	93	94	78	63	79	140	78	110	110	62	63	277.256	
26.04.2018 20:40:13	187	157	156	531	188	78	218	125	219	469	187	204	125	171	563	609	141	187	172	750	188	265	313	250	312	766	406	125	141	281	516	172	125	125	515	157	250	234	234	391	187	219	94	125	93	94	125	125	172	110	94	125	94	110	78	109	110	109	110	78	110	94	110	94	94	78	125	125	78	110	94	94	110	78	125	93	93	78	156	156	78	94	109	79	94	272.163	
